what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1362525891277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525894812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525904139
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362525987687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362528971616
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362529003812
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362531213630
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362531219872
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362531221169
started,bundle,org.eclipse.wst.jsdt.debug.core,2.0.101.v201201112313,"org.eclipse.wst.jsdt.debug.core",1362531221343
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1362531221859
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1362531223115
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1362531223118
